time_stamp,cpu_avg,cpu_max,mem_avg,mem_max,plan_cpu,plan_mem,cpu_util_percent,mem_util_percent,disk_io_percent,dist_label
590990,100.0,114.0,0.09,0.09,50.0,0.39,24.0,90.0,71.0,2
591000,,,,,,,25.0,89.0,66.0,2
591010,25.0,248.0,0.77,1.16,100.0,0.59,29.0,89.0,66.0,2
591020,3.0,158.0,1.57,1.63,100.0,0.49,25.0,90.0,66.0,2
591030,49.0,55.0,0.04,0.04,100.0,0.3,29.0,90.0,66.0,2
591040,80.0,81.0,0.03,0.03,50.0,0.3,23.0,89.0,66.0,2
591050,61.0,98.0,0.03,0.04,100.0,0.3,29.0,89.0,66.0,2
591060,72.0,78.0,0.03,0.04,100.0,0.3,33.0,90.0,64.0,2
591070,111.0,174.0,0.09,0.12,100.0,0.39,28.0,89.0,64.0,2
591080,3.0,96.0,1.04,1.07,100.0,0.49,31.0,89.0,64.0,2
591100,27.0,124.0,0.48,0.51,100.0,0.59,30.0,89.0,64.0,2
591110,89.0,132.0,0.03,0.03,100.0,0.3,27.0,89.0,64.0,2
591120,167.0,1039.0,0.2,0.23,100.0,0.59,28.0,88.0,60.0,2
591130,98.0,106.0,0.05,0.06,100.0,0.59,31.0,89.0,60.0,2
591140,163.0,300.0,0.07,0.1,100.0,0.79,28.0,88.0,60.0,2
591150,33.0,121.0,0.44,0.61,200.0,0.59,32.0,88.0,60.0,2
591160,63.0,100.0,0.03,0.03,100.0,0.3,30.0,89.0,60.0,2
591170,161.0,987.0,0.2,0.23,100.0,0.59,27.0,88.0,60.0,2
591180,98.0,107.0,0.05,0.06,100.0,0.59,28.0,89.0,62.0,2
591190,6.0,74.0,0.06,0.06,100.0,0.39,27.0,89.0,62.0,2
591200,91.0,102.0,0.05,0.06,100.0,0.59,28.0,89.0,62.0,2
591210,78.0,87.0,0.03,0.03,100.0,0.3,26.0,89.0,62.0,2
591220,71.0,150.0,,,100.0,0.3,25.0,89.0,62.0,2
591250,100.0,177.0,0.11,0.14,100.0,0.49,25.0,89.0,61.0,2
591260,100.0,133.0,0.07,0.09,100.0,0.59,31.0,90.0,61.0,2
591270,32.0,353.0,0.11,0.49,100.0,0.49,38.0,90.0,61.0,2
591280,100.0,173.0,0.11,0.14,100.0,0.49,37.0,91.0,61.0,2
591290,283.0,879.0,0.91,1.4,100.0,0.3,41.0,91.0,61.0,2
591300,74.0,100.0,0.04,0.04,100.0,0.3,44.0,90.0,61.0,2
591310,61.0,76.0,0.04,0.04,100.0,0.3,45.0,90.0,61.0,2
591320,75.0,300.0,0.04,0.04,100.0,0.3,45.0,91.0,61.0,2
591330,51.0,80.0,0.04,0.04,100.0,0.3,50.0,92.0,61.0,2
591340,75.0,82.0,,,100.0,0.2,50.0,92.0,61.0,2
591350,46.0,76.0,0.03,0.03,100.0,0.3,55.0,92.0,61.0,2
591360,85.0,139.0,0.35,0.54,50.0,0.59,39.0,90.0,67.0,2
591370,72.0,83.0,,,100.0,0.2,32.0,91.0,67.0,2
591390,76.0,105.0,0.04,0.04,100.0,0.3,34.0,91.0,67.0,2
591400,11.0,18.0,0.05,0.07,50.0,0.59,33.0,91.0,67.0,2
591410,69.0,83.0,,,100.0,0.2,31.0,90.0,67.0,2
591420,108.0,187.0,0.12,0.16,100.0,0.49,28.0,89.0,68.0,2
591430,65.0,75.0,0.03,0.03,100.0,0.3,35.0,90.0,68.0,2
591440,45.0,53.0,0.03,0.03,100.0,0.3,42.0,90.0,68.0,2
591450,47.0,100.0,0.03,0.03,100.0,0.3,40.0,90.0,68.0,2
591460,74.0,100.0,,,100.0,0.2,34.0,90.0,68.0,2
591470,55.0,76.0,0.04,,100.0,0.3,33.0,90.0,68.0,2
591480,33.0,46.0,0.04,0.04,100.0,0.3,33.0,90.0,66.0,2
591490,13.0,29.0,0.02,0.02,30.0,0.05,32.0,91.0,66.0,2
591500,78.0,109.0,0.04,0.03,100.0,0.3,31.0,89.0,66.0,2
591510,7.0,41.0,0.43,0.49,100.0,0.49,27.0,89.0,66.0,2
591520,69.0,187.0,0.08,0.1,100.0,0.49,27.0,89.0,66.0,2
591530,60.0,74.0,0.04,0.04,50.0,0.59,25.0,89.0,66.0,2
591540,27.0,240.0,1.22,1.51,100.0,0.59,25.0,89.0,67.0,2
591550,100.0,101.0,0.03,0.03,100.0,0.59,25.0,89.0,67.0,2
591560,1.0,160.0,0.02,0.03,100.0,0.49,25.0,89.0,67.0,2
591570,111.0,179.0,,,100.0,0.49,27.0,89.0,67.0,2
591580,109.0,132.0,0.03,0.03,100.0,0.59,26.0,89.0,67.0,2
591590,104.0,113.0,0.03,0.04,100.0,0.59,28.0,90.0,67.0,2
591600,,,,,100.0,0.49,27.0,89.0,63.0,2
591610,84.0,100.0,0.03,0.03,100.0,0.3,29.0,89.0,63.0,2
591620,75.0,75.0,0.02,0.02,100.0,0.3,25.0,89.0,63.0,2
591640,56.0,64.0,0.04,0.04,100.0,0.3,26.0,89.0,63.0,2
591650,105.0,111.0,0.08,0.12,50.0,0.49,26.0,89.0,63.0,2
591660,99.0,107.0,,,100.0,0.3,25.0,89.0,64.0,2
591690,110.0,209.0,0.13,0.16,100.0,0.49,29.0,90.0,64.0,2
591700,67.0,84.0,0.03,0.03,100.0,0.3,28.0,90.0,64.0,2
591710,46.0,105.0,0.04,0.05,50.0,0.49,32.0,90.0,64.0,2
591720,100.0,103.0,0.04,0.04,100.0,0.3,30.0,90.0,61.0,2
591730,31.0,90.0,0.04,0.06,100.0,0.35,29.0,90.0,61.0,2
591740,100.0,136.0,0.39,0.57,50.0,0.49,30.0,90.0,61.0,2
591760,15.0,111.0,0.77,0.82,100.0,0.59,29.0,90.0,61.0,2
591770,17.0,140.0,0.1,0.1,100.0,0.49,29.0,90.0,61.0,2
591780,89.0,100.0,0.04,0.04,100.0,0.3,28.0,90.0,69.0,2
591790,77.0,80.0,0.03,0.04,100.0,0.3,31.0,90.0,69.0,2
591800,99.0,125.0,,,100.0,0.3,28.0,90.0,69.0,2
591810,43.0,72.0,0.03,0.03,100.0,0.3,30.0,90.0,69.0,2
591820,223.0,600.0,0.1,0.13,100.0,0.59,28.0,90.0,69.0,2
591830,83.0,113.0,0.17,0.17,100.0,0.3,26.0,90.0,69.0,2
591840,21.0,42.0,0.03,0.03,100.0,0.3,33.0,90.0,62.0,2
591850,71.0,137.0,0.13,0.21,100.0,0.3,31.0,90.0,62.0,2
591860,22.0,111.0,0.04,0.04,100.0,0.35,31.0,90.0,62.0,2
591870,25.0,64.0,0.03,0.04,100.0,0.35,31.0,91.0,62.0,2
591880,20.0,89.0,0.03,0.04,100.0,0.3,33.0,91.0,62.0,2
591890,140.0,189.0,0.07,0.08,100.0,0.3,28.0,91.0,62.0,2
591900,40.0,105.0,0.05,0.05,100.0,0.35,28.0,91.0,66.0,2
591910,37.0,150.0,0.03,0.03,100.0,0.3,31.0,91.0,66.0,2
591920,45.0,200.0,0.03,0.03,100.0,0.3,25.0,90.0,66.0,2
591930,38.0,64.0,0.03,0.03,100.0,0.3,28.0,90.0,66.0,2
591940,33.0,88.0,0.03,0.03,100.0,0.3,28.0,90.0,66.0,2
591950,104.0,164.0,0.13,0.14,100.0,0.59,29.0,90.0,66.0,2
591960,106.0,213.0,0.08,0.1,100.0,0.59,27.0,89.0,65.0,2
591970,100.0,117.0,,,100.0,0.3,28.0,90.0,65.0,2
591980,93.0,490.0,0.13,0.14,100.0,0.3,32.0,90.0,65.0,2
591990,64.0,114.0,0.03,0.03,100.0,0.3,30.0,90.0,65.0,2
592000,75.0,85.0,0.03,0.03,100.0,0.3,30.0,91.0,65.0,2
592020,133.0,835.0,0.41,0.54,100.0,0.3,26.0,91.0,69.0,2
592030,12.0,101.0,0.8,0.88,100.0,0.49,25.0,90.0,69.0,2
592050,39.0,90.0,0.03,0.03,50.0,0.59,26.0,90.0,69.0,2
592060,99.0,108.0,,,100.0,0.3,25.0,90.0,69.0,2
592070,99.0,108.0,,,100.0,0.3,25.0,90.0,69.0,2
592080,106.0,144.0,0.17,0.18,100.0,0.59,27.0,89.0,64.0,2
592090,81.0,87.0,0.03,0.03,100.0,0.3,28.0,90.0,64.0,2
592100,81.0,87.0,0.03,0.03,100.0,0.3,28.0,90.0,64.0,2
592110,45.0,85.0,0.05,0.05,100.0,0.35,27.0,90.0,64.0,2
592120,95.0,101.0,0.03,0.03,100.0,0.3,28.0,90.0,64.0,2
592130,99.0,216.0,0.17,0.18,100.0,0.49,26.0,89.0,64.0,2
592140,83.0,93.0,0.03,0.03,100.0,0.3,27.0,90.0,69.0,2
592160,111.0,202.0,0.45,0.66,50.0,0.59,29.0,90.0,69.0,2
592170,107.0,210.0,0.16,0.21,100.0,0.3,30.0,91.0,69.0,2
592180,79.0,90.0,0.04,0.04,100.0,0.3,30.0,92.0,69.0,2
592190,14.0,23.0,0.07,0.08,50.0,0.59,33.0,91.0,69.0,2
592200,126.0,984.0,0.29,0.3,100.0,0.49,30.0,91.0,69.0,2
592210,97.0,102.0,0.03,0.03,100.0,0.35,39.0,91.0,69.0,2
592220,14.0,70.0,0.74,0.87,100.0,0.59,30.0,91.0,69.0,2
592230,18.0,117.0,1.38,1.61,100.0,0.59,29.0,91.0,69.0,2
592240,55.0,108.0,0.03,0.04,100.0,0.3,31.0,91.0,69.0,2
592250,115.0,155.0,0.04,0.05,100.0,0.49,29.0,91.0,69.0,2
592260,118.0,147.0,0.04,0.05,100.0,0.49,33.0,92.0,63.0,2
592270,51.0,73.0,0.04,0.04,100.0,0.3,30.0,91.0,63.0,2
592280,52.0,208.0,0.36,0.7,100.0,0.59,26.0,92.0,63.0,2
592290,111.0,164.0,0.04,0.05,50.0,0.39,30.0,92.0,63.0,2
592300,40.0,114.0,0.03,0.04,100.0,0.35,34.0,93.0,63.0,2
592310,67.0,233.0,0.03,0.03,100.0,0.3,33.0,93.0,63.0,2
592320,40.0,66.0,0.03,0.03,100.0,0.3,29.0,93.0,63.0,2
592330,67.0,83.0,0.04,0.04,100.0,0.3,32.0,94.0,63.0,2
592340,81.0,86.0,0.07,0.07,100.0,0.3,31.0,93.0,63.0,2
592350,39.0,61.0,0.03,0.04,100.0,0.3,30.0,94.0,63.0,2
592360,92.0,95.0,0.03,0.03,100.0,0.3,33.0,94.0,63.0,2
592370,1.0,58.0,0.04,0.05,100.0,0.39,31.0,94.0,63.0,2
592380,71.0,95.0,0.03,0.04,100.0,0.3,31.0,94.0,64.0,2
592390,81.0,87.0,0.04,0.04,100.0,0.3,29.0,94.0,64.0,2
592400,65.0,82.0,0.03,0.03,100.0,0.3,31.0,94.0,64.0,2
592410,19.0,163.0,2.03,2.5,100.0,0.59,32.0,94.0,64.0,2
592420,65.0,103.0,0.04,0.05,50.0,0.59,30.0,94.0,64.0,2
592430,67.0,87.0,0.04,0.04,100.0,0.3,32.0,94.0,64.0,2
592440,63.0,84.0,0.03,0.03,100.0,0.3,31.0,94.0,61.0,2
592450,28.0,105.0,0.03,0.05,100.0,0.3,33.0,95.0,61.0,2
592460,76.0,89.0,0.04,0.04,100.0,0.3,45.0,94.0,61.0,2
592480,44.0,66.0,0.03,0.03,100.0,0.3,31.0,94.0,61.0,2
592490,85.0,90.0,0.04,,100.0,0.3,31.0,93.0,61.0,2
592510,80.0,80.0,0.03,0.03,100.0,0.3,30.0,94.0,55.0,2
592520,4.0,93.0,0.38,0.42,100.0,0.69,29.0,94.0,55.0,2
592530,74.0,74.0,0.03,0.03,100.0,0.2,29.0,93.0,55.0,2
592540,163.0,686.0,0.19,0.25,100.0,0.3,29.0,94.0,55.0,2
592550,66.0,100.0,0.04,0.04,100.0,0.3,29.0,94.0,55.0,2
592560,94.0,162.0,,,100.0,0.49,28.0,94.0,60.0,2
592570,92.0,151.0,0.04,0.05,100.0,0.49,32.0,93.0,60.0,2
592580,5.0,40.0,0.05,0.05,100.0,0.49,30.0,93.0,60.0,2
592590,61.0,114.0,0.03,0.03,100.0,0.3,29.0,93.0,60.0,2
592600,90.0,166.0,0.03,0.03,100.0,0.3,26.0,93.0,60.0,2
592610,9.0,21.0,0.02,0.02,30.0,0.05,28.0,89.0,60.0,2
592620,24.0,420.0,0.05,0.17,100.0,0.49,26.0,89.0,63.0,2
592630,127.0,224.0,0.06,0.06,100.0,0.3,26.0,89.0,63.0,2
592640,57.0,80.0,0.04,0.04,100.0,0.35,25.0,89.0,63.0,2
592650,100.0,124.0,0.04,0.05,100.0,0.3,24.0,90.0,63.0,2
592660,71.0,75.0,0.03,0.03,100.0,0.3,25.0,89.0,63.0,2
592680,71.0,78.0,0.03,0.03,100.0,0.3,23.0,90.0,63.0,2
592690,87.0,97.0,0.03,0.03,100.0,0.3,28.0,90.0,63.0,2
592700,96.0,142.0,,,100.0,0.49,36.0,89.0,63.0,2
592710,97.0,188.0,0.05,0.05,100.0,0.49,38.0,90.0,63.0,2
592720,82.0,150.0,0.03,0.03,100.0,0.3,26.0,90.0,63.0,2
592730,41.0,72.0,0.03,0.03,100.0,0.3,29.0,90.0,63.0,2
592740,96.0,154.0,0.03,0.04,50.0,0.39,26.0,85.0,99.0,2
592750,40.0,56.0,0.03,0.03,100.0,0.3,26.0,86.0,99.0,2
592760,72.0,116.0,0.03,0.04,100.0,0.3,22.0,85.0,99.0,2
592770,68.0,121.0,0.04,0.04,100.0,0.3,23.0,86.0,99.0,2
592780,101.0,115.0,0.03,0.04,100.0,0.39,23.0,85.0,99.0,2
592790,77.0,91.0,0.04,0.04,100.0,0.3,23.0,85.0,99.0,2
592800,95.0,116.0,0.04,0.05,100.0,0.3,22.0,85.0,62.0,2
592810,110.0,577.0,0.14,0.18,50.0,0.39,25.0,85.0,62.0,2
592820,176.0,820.0,0.11,0.16,100.0,0.3,25.0,85.0,62.0,2
592830,60.0,82.0,,,100.0,0.49,27.0,85.0,62.0,2
592840,1486.0,1958.0,0.15,0.2,700.0,0.21,26.0,85.0,62.0,2
592850,10.0,84.0,0.03,0.03,100.0,0.39,34.0,85.0,62.0,2
592860,,,,,50.0,0.39,37.0,85.0,62.0,2
592870,40.0,118.0,0.12,0.19,50.0,0.59,35.0,84.0,62.0,2
592880,59.0,178.0,0.2,0.32,50.0,0.69,35.0,85.0,62.0,2
592890,6.0,60.0,0.1,0.09,100.0,0.49,35.0,85.0,62.0,2
592900,45.0,102.0,0.03,0.04,100.0,0.35,35.0,85.0,62.0,2
592910,96.0,150.0,,,100.0,0.49,36.0,85.0,62.0,2
592930,63.0,92.0,0.05,0.05,100.0,0.3,36.0,84.0,62.0,2
592940,106.0,203.0,0.26,0.32,100.0,0.3,37.0,84.0,62.0,2
592960,19.0,34.0,0.05,0.07,50.0,0.39,36.0,85.0,62.0,2
592970,66.0,89.0,0.04,0.04,50.0,0.59,38.0,84.0,62.0,2
592980,38.0,86.0,0.03,0.04,100.0,0.35,38.0,85.0,63.0,2
592990,53.0,79.0,0.04,0.04,100.0,0.35,39.0,85.0,63.0,2
593000,10.0,25.0,0.02,0.02,30.0,0.05,40.0,86.0,63.0,2
593010,37.0,150.0,0.06,0.06,100.0,0.35,39.0,86.0,63.0,2
593020,36.0,103.0,0.04,0.04,100.0,0.35,41.0,86.0,63.0,2
593030,92.0,100.0,0.03,0.04,50.0,0.39,41.0,86.0,63.0,2
593040,6.0,165.0,0.04,0.08,100.0,0.49,41.0,86.0,65.0,2
593050,105.0,183.0,0.15,0.22,100.0,0.64,38.0,86.0,65.0,2
593060,45.0,114.0,0.03,0.03,100.0,0.3,38.0,86.0,65.0,2
593070,52.0,54.0,0.03,0.03,100.0,0.3,38.0,86.0,65.0,2
593080,111.0,383.0,0.15,0.18,50.0,0.59,38.0,86.0,65.0,2
593090,1.0,52.0,0.12,0.12,100.0,0.39,39.0,86.0,65.0,2
593100,51.0,90.0,0.02,0.03,100.0,0.3,36.0,86.0,64.0,2
593110,6.0,12.0,0.04,0.06,50.0,0.39,38.0,86.0,64.0,2
593120,67.0,67.0,0.02,0.02,100.0,0.3,41.0,87.0,64.0,2
593140,104.0,158.0,0.06,0.07,100.0,0.3,39.0,87.0,64.0,2
593150,57.0,84.0,0.03,0.03,100.0,0.3,40.0,87.0,64.0,2
593160,81.0,100.0,0.03,0.04,100.0,0.3,35.0,87.0,67.0,2
593170,135.0,232.0,0.1,0.12,100.0,0.54,40.0,87.0,67.0,2
593180,215.0,774.0,0.09,0.26,100.0,0.49,40.0,87.0,67.0,2
593190,102.0,125.0,0.05,0.05,100.0,0.59,39.0,87.0,67.0,2
593200,4.0,47.0,0.05,0.06,100.0,0.39,38.0,87.0,67.0,2
593210,65.0,84.0,0.04,0.04,100.0,0.3,39.0,87.0,67.0,2
593220,73.0,88.0,0.03,0.04,100.0,0.3,36.0,87.0,62.0,2
593240,83.0,122.0,0.04,0.04,100.0,0.3,35.0,87.0,62.0,2
593250,11.0,198.0,0.8,1.0,100.0,0.59,36.0,87.0,62.0,2
593270,101.0,202.0,0.26,0.36,50.0,0.59,37.0,87.0,62.0,2
593290,63.0,94.0,0.03,0.03,100.0,0.3,40.0,87.0,60.0,2
593310,63.0,200.0,0.04,,100.0,0.3,40.0,88.0,60.0,2
593320,127.0,210.0,0.29,0.29,100.0,0.3,40.0,88.0,60.0,2
593330,109.0,201.0,0.32,0.42,100.0,0.59,41.0,87.0,60.0,2
593340,134.0,666.0,0.25,0.33,100.0,0.3,41.0,88.0,63.0,2
593350,24.0,101.0,0.78,0.83,50.0,0.3,42.0,88.0,63.0,2
593360,6.0,66.0,0.06,0.08,100.0,0.49,47.0,88.0,63.0,2
593370,8.0,13.0,0.06,0.08,100.0,0.49,49.0,89.0,63.0,2
593380,91.0,103.0,0.04,0.05,100.0,0.3,46.0,88.0,63.0,2
593390,93.0,103.0,0.09,0.13,100.0,0.3,46.0,88.0,63.0,2
593400,100.0,123.0,0.13,0.16,100.0,0.3,42.0,88.0,67.0,2
593420,75.0,81.0,0.03,0.03,100.0,0.3,41.0,87.0,67.0,2
593430,116.0,141.0,0.03,0.04,100.0,0.39,42.0,87.0,67.0,2
593440,13.0,23.0,0.06,0.06,50.0,0.59,45.0,88.0,67.0,2
593450,33.0,79.0,0.04,0.04,100.0,0.35,44.0,88.0,67.0,2
593460,45.0,129.0,0.04,0.05,100.0,0.35,41.0,87.0,71.0,2
593470,50.0,500.0,0.78,0.91,100.0,0.59,38.0,87.0,71.0,2
593480,40.0,64.0,0.03,0.03,100.0,0.3,37.0,87.0,71.0,2
593490,45.0,382.0,1.65,1.97,100.0,0.59,36.0,87.0,71.0,2
593500,45.0,382.0,1.65,1.97,100.0,0.59,36.0,86.0,71.0,2
593510,45.0,382.0,1.65,1.97,100.0,0.59,36.0,86.0,71.0,2
593530,100.0,110.0,0.03,0.03,50.0,0.3,37.0,86.0,61.0,2
593540,164.0,623.0,0.25,0.33,100.0,0.3,37.0,86.0,61.0,2
593550,100.0,110.0,0.04,0.04,50.0,0.39,39.0,86.0,61.0,2
593560,91.0,113.0,0.07,0.1,100.0,0.3,39.0,87.0,61.0,2
593570,9.0,20.0,0.02,0.02,30.0,0.05,38.0,86.0,61.0,2
593580,76.0,130.0,0.03,0.03,100.0,0.3,40.0,87.0,64.0,2
593590,104.0,138.0,0.16,0.17,100.0,0.3,26.0,87.0,64.0,2
593600,29.0,96.0,0.04,0.04,100.0,0.35,25.0,87.0,64.0,2
593610,106.0,168.0,0.18,0.18,100.0,0.3,23.0,87.0,64.0,2
593620,96.0,101.0,0.09,0.1,100.0,0.2,24.0,87.0,64.0,2
593640,52.0,68.0,0.03,0.03,50.0,0.59,21.0,86.0,63.0,2
593650,5.0,11.0,0.08,0.11,100.0,0.49,21.0,87.0,63.0,2
593660,6.0,12.0,,,100.0,0.49,23.0,87.0,63.0,2
593670,107.0,134.0,0.18,0.18,100.0,0.3,27.0,87.0,63.0,2
593680,98.0,100.0,0.0,,100.0,0.59,24.0,87.0,63.0,2
593690,173.0,774.0,0.14,0.17,100.0,0.59,24.0,87.0,63.0,2
593700,105.0,122.0,0.17,0.17,100.0,0.3,20.0,87.0,69.0,2
593710,1.0,31.0,0.03,0.03,100.0,0.39,25.0,87.0,69.0,2
593720,78.0,105.0,0.05,0.08,50.0,0.59,22.0,87.0,69.0,2
593730,27.0,93.0,0.03,0.04,100.0,0.35,21.0,87.0,69.0,2
593750,35.0,89.0,0.04,0.05,100.0,0.35,18.0,86.0,69.0,2
593770,10.0,23.0,0.02,0.02,30.0,0.05,19.0,86.0,68.0,2
593780,101.0,128.0,0.1,0.13,100.0,0.3,16.0,86.0,68.0,2
593790,99.0,133.0,0.05,0.06,100.0,0.3,17.0,86.0,68.0,2
593800,56.0,56.0,0.03,0.03,100.0,0.3,21.0,86.0,68.0,2
593810,14.0,213.0,1.65,6.36,100.0,0.59,22.0,86.0,68.0,2
593830,108.0,207.0,0.08,0.1,100.0,0.59,21.0,86.0,60.0,2
593840,37.0,67.0,0.03,0.04,100.0,0.35,21.0,86.0,60.0,2
593850,65.0,500.0,0.79,0.91,100.0,0.59,22.0,86.0,60.0,2
593860,187.0,398.0,0.04,0.07,100.0,0.49,23.0,87.0,60.0,2
593870,84.0,85.0,0.03,0.03,100.0,0.3,23.0,86.0,60.0,2
593880,105.0,187.0,0.1,0.17,100.0,0.3,21.0,87.0,59.0,2
593890,85.0,150.0,0.05,0.06,50.0,0.39,23.0,86.0,59.0,2
593900,73.0,114.0,0.88,0.94,100.0,0.59,20.0,86.0,59.0,2
593910,102.0,159.0,0.1,0.11,50.0,0.39,17.0,86.0,59.0,2
593920,105.0,112.0,0.03,0.03,100.0,0.3,17.0,86.0,59.0,2
593930,72.0,78.0,0.03,0.03,50.0,0.59,19.0,85.0,59.0,2
593940,23.0,81.0,,,100.0,0.3,18.0,85.0,65.0,2
593950,8.0,50.0,0.04,0.04,100.0,0.49,19.0,85.0,65.0,2
593960,101.0,133.0,0.06,0.08,100.0,0.59,20.0,85.0,65.0,2
593970,23.0,149.0,1.32,1.47,100.0,0.49,17.0,85.0,65.0,2
593980,89.0,102.0,0.07,0.07,50.0,0.39,17.0,85.0,65.0,2
593990,117.0,200.0,0.27,0.35,100.0,0.3,18.0,85.0,65.0,2
594000,41.0,207.0,0.06,0.09,50.0,0.59,17.0,85.0,61.0,2
594010,124.0,147.0,0.05,0.07,100.0,0.2,20.0,86.0,61.0,2
594020,38.0,53.0,0.03,0.03,50.0,0.59,19.0,85.0,61.0,2
594030,21.0,141.0,0.04,0.04,50.0,0.49,18.0,85.0,61.0,2
594040,45.0,62.0,0.03,0.03,100.0,0.3,19.0,85.0,61.0,2
594050,68.0,148.0,0.98,1.03,50.0,0.39,19.0,86.0,61.0,2
594060,62.0,80.0,0.03,0.03,100.0,0.3,19.0,86.0,61.0,2
594070,65.0,70.0,0.03,0.03,100.0,0.3,21.0,86.0,61.0,2
594080,96.0,100.0,0.03,0.03,50.0,0.2,20.0,86.0,61.0,2
594090,96.0,103.0,0.03,0.04,100.0,0.3,20.0,86.0,61.0,2
594110,17.0,32.0,0.06,0.07,50.0,0.59,21.0,86.0,61.0,2
594120,17.0,171.0,0.77,0.9,100.0,0.59,19.0,86.0,63.0,2
594130,103.0,199.0,0.21,0.28,50.0,0.49,19.0,86.0,63.0,2
594140,78.0,133.0,0.03,0.04,100.0,0.3,18.0,86.0,63.0,2
594150,70.0,97.0,0.03,0.04,50.0,0.39,21.0,86.0,63.0,2
594160,98.0,98.0,0.03,0.03,50.0,0.2,22.0,86.0,63.0,2
594170,76.0,415.0,0.08,0.11,100.0,0.49,21.0,86.0,63.0,2
594180,101.0,151.0,0.18,0.26,100.0,0.3,20.0,86.0,72.0,2
594190,107.0,151.0,0.08,0.1,100.0,0.59,25.0,86.0,72.0,2
594200,100.0,107.0,0.25,0.37,100.0,0.3,26.0,87.0,72.0,2
594210,91.0,95.0,0.03,0.04,50.0,0.3,31.0,87.0,72.0,2
594220,4.0,33.0,0.05,0.06,100.0,0.49,30.0,87.0,72.0,2
594230,100.0,100.0,0.02,0.02,100.0,0.1,35.0,87.0,72.0,2
594240,101.0,143.0,0.04,0.05,100.0,0.49,34.0,88.0,62.0,2
594250,3.0,8.0,0.06,0.06,100.0,0.49,42.0,89.0,62.0,2
594260,85.0,98.0,0.04,0.04,50.0,0.59,45.0,90.0,62.0,2
594270,175.0,625.0,0.14,0.17,100.0,0.59,52.0,91.0,62.0,2
594280,53.0,73.0,0.05,0.06,100.0,0.49,53.0,91.0,62.0,2
594290,4.0,13.0,0.1,0.15,200.0,0.59,49.0,90.0,62.0,2
594300,51.0,66.0,0.02,0.03,100.0,0.3,50.0,90.0,74.0,2
594310,104.0,110.0,0.02,0.02,100.0,0.3,52.0,90.0,74.0,2
594320,1.0,26.0,0.06,0.06,100.0,0.39,52.0,90.0,74.0,2
594330,2.0,305.0,0.8,0.94,100.0,0.59,48.0,89.0,74.0,2
594340,66.0,201.0,0.15,0.24,50.0,0.59,43.0,88.0,74.0,2
594350,98.0,123.0,0.03,0.04,100.0,0.3,41.0,87.0,74.0,2
594360,89.0,102.0,0.03,0.04,50.0,0.39,42.0,88.0,66.0,2
594370,109.0,142.0,0.08,0.15,100.0,0.49,38.0,88.0,66.0,2
594380,121.0,201.0,0.06,0.07,100.0,0.3,33.0,88.0,66.0,2
594390,100.0,165.0,0.38,0.57,100.0,0.77,34.0,88.0,66.0,2
594400,111.0,164.0,0.05,0.06,100.0,0.3,31.0,88.0,66.0,2
594410,156.0,289.0,0.08,0.11,100.0,0.49,28.0,88.0,66.0,2
594420,104.0,209.0,0.16,0.21,100.0,0.3,31.0,88.0,62.0,2
594430,30.0,182.0,0.8,1.05,100.0,0.59,32.0,89.0,62.0,2
594450,68.0,92.0,0.08,0.1,100.0,0.2,32.0,89.0,62.0,2
594460,103.0,139.0,0.11,0.15,100.0,0.3,31.0,89.0,62.0,2
594470,100.0,152.0,2.55,3.98,100.0,0.74,33.0,89.0,62.0,2
594480,107.0,201.0,0.4,0.52,50.0,0.59,33.0,90.0,63.0,2
594490,18.0,97.0,0.05,0.05,100.0,0.49,32.0,90.0,63.0,2
594500,100.0,159.0,0.23,,100.0,0.3,34.0,91.0,63.0,2
594510,75.0,105.0,0.16,0.17,100.0,0.49,33.0,91.0,63.0,2
594520,13.0,138.0,0.18,0.22,100.0,0.69,31.0,90.0,63.0,2
594530,101.0,155.0,0.12,0.12,50.0,0.39,29.0,90.0,63.0,2
594540,11.0,98.0,0.76,0.85,100.0,0.59,30.0,90.0,73.0,2
594550,90.0,148.0,0.04,0.06,100.0,0.49,28.0,89.0,73.0,2
594560,91.0,114.0,0.05,0.06,100.0,0.3,28.0,89.0,73.0,2
594570,83.0,100.0,0.02,0.03,100.0,0.3,33.0,89.0,73.0,2
594580,71.0,100.0,0.05,0.05,100.0,0.49,31.0,89.0,73.0,2
594590,47.0,76.0,0.05,0.05,100.0,0.35,28.0,89.0,73.0,2
594600,99.0,120.0,0.08,0.1,100.0,0.3,28.0,89.0,62.0,2
594620,81.0,89.0,0.03,0.03,100.0,0.3,30.0,90.0,62.0,2
594630,89.0,131.0,0.09,0.12,50.0,0.49,29.0,90.0,62.0,2
594640,77.0,87.0,,,100.0,0.3,29.0,90.0,62.0,2
594650,76.0,91.0,,,100.0,0.3,29.0,91.0,62.0,2
594660,103.0,173.0,0.16,0.21,100.0,0.3,28.0,91.0,62.0,2
594670,5.0,175.0,0.03,0.1,100.0,0.49,34.0,92.0,62.0,2
594700,90.0,97.0,0.16,0.16,100.0,0.49,30.0,93.0,62.0,2
594710,72.0,75.0,0.03,0.03,100.0,0.3,39.0,92.0,62.0,2
594720,96.0,110.0,0.07,0.12,100.0,0.59,42.0,92.0,71.0,2
594730,77.0,92.0,0.04,0.04,100.0,0.3,48.0,93.0,71.0,2
